voltage,armature_current,ang_displacement,torque,ang_velocity,back_emf,status,,,
12,0.00992769728560131,8.98436380207613,0.00268047826711235,44.3514732447169,11.9748977760736,1,,,
12,-0.00283386855587133,9.47060811158116,-0.000765144510085259,44.6636215992663,12.0591778318019,1,,,
12,-0.00138468982440469,10.0403358212987,-0.000373866252589268,44.2672008179611,11.9521442208495,1,,,
12,0.00470597212033511,10.5417218030772,0.00127061247249048,44.4894760323459,12.0121585287334,1,,,
12,-0.003920536374455,11.0766685397079,-0.00105854482110285,44.4957694050282,12.0138577393576,1,,,
12,0.00327385815676311,11.708091683946,0.000883941702326041,44.3675550812626,11.9792398719409,1,,,
12,-0.00215892890635148,12.3312594150837,-0.000582910804714899,44.5376810619429,12.0251738867246,1,,,
12,0.000558524881423448,12.9265358722149,0.000150801717984331,44.3516637353133,11.9749492085346,1,,,
12,0.000910194562301779,13.5140896968409,0.00024575253182148,44.516032315839,12.0193287252765,1,,,
12,-0.0016946868581555,14.1133923066283,-0.000457565451701986,44.4004320006112,11.988116640165,1,,,
12,0.00209224665259848,14.7540825319195,0.000564906596201591,44.4725435243062,12.0075867515627,1,,,
12,-0.00283178330955784,15.4824630596426,-0.000764581493580616,44.4039307471159,11.9890613017213,1,,,
12,0.00373637289133891,16.1928127742602,0.00100882068066151,44.4937141347363,12.0133028163788,1,,,
12,-0.00433470616069892,16.8625299790466,-0.00117037066338871,44.4103192456848,11.9907861963349,1,,,
12,0.00459934574991639,17.5014201454765,0.00124182335247742,44.4439093640632,11.9998555282971,1,,,
12,-0.00438552283000437,18.1365621536866,-0.00118409116410118,44.4805802963176,12.0097566800058,1,,,
12,0.00409666339659148,18.7795098705883,0.0011060991170797,44.3799396167261,11.9825836965161,1,,,
12,-0.00340746614735988,19.4199476082115,-0.000920015859787168,44.5331217306089,12.0239428672644,1,,,
12,0.00175974445624262,20.0197451557169,0.000475131003185507,44.3408681303208,11.9720343951866,1,,,
12,0.000133652899845337,20.6047852734494,0.0000360862829582409,44.5370259862342,12.0249970162832,1,,,
12,-0.00148078930300849,21.1857023724298,-0.000399813111812293,44.3829801609064,11.9834046434447,1,,,
12,0.00209088476453864,21.7879612629733,0.000564538886425433,44.4754847366842,12.0083808789047,1,,,
12,-0.00244493187065553,22.4596631369426,-0.000660131605076994,44.420707658847,11.9935910678887,1,,,
12,0.00326134015989986,23.1742219644605,0.000880561843172963,44.4740113625843,12.0079830678978,1,,,
12,-0.00403927315216672,23.8740295055061,-0.00109060375108502,44.4150742459653,11.9920700464106,1,,,
12,0.00455015152902286,24.5363546944058,0.00122854091283617,44.4532381870139,12.0023743104937,1,,,
12,-0.00455124568124588,25.1796827002693,-0.00122883633393639,44.4683508566846,12.0064547313048,1,,,
12,0.00429842776542791,25.8189955739129,0.00116057549666554,44.3891680273278,11.9850753673785,1,,,
12,-0.00406230851405076,26.4766599606479,-0.00109682329879371,44.523956730007,12.0214683171019,1,,,
12,0.0025552996046535,27.0818394834169,0.000689930893256445,44.3409316275629,11.972051539442,1,,,
12,-0.000600938171037659,27.6723133428216,-0.000162253306180168,44.5474491544511,12.0278112717018,1,,,
12,-0.00111098732383364,28.2487191319787,-0.000299966577435084,44.3683473897109,11.979453795222,1,,,
12,0.00202900691163209,28.8350338363323,0.000547831866140665,44.4843714382386,12.0107802883244,1,,,
12,-0.00230834571348253,29.4709148218227,-0.000623253342640283,44.4240077388323,11.9944820894847,1,,,
12,0.00308025452595899,30.1855591058849,0.000831668722008927,44.4697705581823,12.0068380507092,1,,,
12,-0.00393497859304213,30.8955201444986,-0.00106244422012138,44.4154541607278,11.9921726233965,1,,,
12,0.00454912228535404,31.5665805663924,0.00122826301704559,44.4577193970259,12.003584237197,1,,,
12,-0.00462551688947968,32.2123370434583,-0.00124888956015951,44.4630964938255,12.0050360533329,1,,,
12,0.00437642852918279,32.8493585591995,0.00118163570287935,44.3927239537428,11.9860354675106,1,,,
12,-0.00405549751947867,33.5019317250085,-0.00109498433025924,44.5216455486494,12.0208442981353,1,,,
12,0.00270094841427347,34.1128987226457,0.000729256071853838,44.3430010702274,11.9726102889614,1,,,
12,-0.000773608066779146,34.7047242202804,-0.000208874178030369,44.5478650602607,12.0279235662704,1,,,
12,-0.000968599988544093,35.2822726556165,-0.000261521996906905,44.3655045932345,11.9786862401733,1,,,
12,0.00196151095730887,35.8672718825573,0.000529607958473395,44.4875390449295,12.011635542131,1,,,
12,-0.00226025174246555,36.4970382831588,-0.0006102679704657,44.4228065026499,11.9941577557155,1,,,
12,0.00303528584032645,37.2134354178175,0.000819527176888142,44.4719658722154,12.0074307854982,1,,,
12,-0.00389278984465808,37.9243624352016,-0.00105105325805768,44.4121908035181,11.9912915169499,1,,,
12,0.00451819624423946,38.5952758436749,0.00121991298594466,44.4613134583723,12.0045546337605,1,,,
12,-0.00461682062100167,39.2404636142241,-0.00124654156767045,44.4597896095118,12.0041431945682,1,,,
12,0.00438310888435253,39.8766425215187,0.00118343939877518,44.395511700776,11.9867881592095,1,,,
12,-0.00405244622291787,40.527775953014,-0.00109416048018783,44.5192270361106,12.0201912997499,1,,,
12,0.00282354482542572,41.143292005104,0.000762357102864944,44.3451611255193,11.9731935038902,1,,,
12,-0.000937529254903111,41.7369137589681,-0.00025313289882384,44.5479708785119,12.0279521371982,1,,,
12,-0.000825255883770555,42.3157353137904,-0.00022281908861805,44.3629664170767,11.9780009326107,1,,,
12,0.00188864702261892,42.8997824715456,0.000509934696107107,44.4906463947804,12.0124745265907,1,,,
12,-0.00221540036744048,43.524286397375,-0.000598158099208929,44.4213704579953,11.9937700236587,1,,,
12,0.00299670868872301,44.242755980531,0.000809111345955214,44.4745998062599,12.0081419476902,1,,,
12,-0.00385270602125665,44.9541801429862,-0.00104023062573929,44.4085684704435,11.9903134870197,1,,,
12,0.00448506447622965,45.6243999063042,0.001210967408582,44.4649897457353,12.0055472313485,1,,,
12,-0.00460447000964917,46.2688203237731,-0.00124320690260528,44.4565015496433,12.0032554184037,1,,,
12,0.00438758599111524,46.9042044324968,0.00118464821760111,44.3983041356079,11.9875421166141,1,,,
12,-0.00405124184581338,47.5540425007187,-0.00109383529836961,44.5168034524657,12.0195369321657,1,,,
12,0.00295067561931614,48.1742993137725,0.000796682417215357,44.3473981502662,11.9737975005719,1,,,
12,-0.00110665731545389,48.7697030257587,-0.000298797475172551,44.548005458733,12.0279614738579,1,,,
12,-0.000674526720582275,49.3498570068285,-0.000182122214557214,44.3604263408423,11.9773151120274,1,,,
12,0.00181101638396434,49.9329896578597,0.000488974423670372,44.4938619867589,12.0133427364249,1,,,
12,-0.00217405968957669,50.5524532376645,-0.000586996116185705,44.4197700163948,11.9933379044266,1,,,
12,0.00289460634171755,51.2658246764527,0.000781543712263737,44.4749209939048,12.0082286683543,1,,,
12,-0.00373236438245993,51.9781160016653,-0.00100773838326418,44.4076554104869,11.9900669608315,1,,,
12,0.00439815000161725,52.6518564342181,0.00118750050043666,44.4683245804655,12.0064476367257,1,,,
12,-0.00458171936575592,53.2988736664976,-0.0012370642287541,44.451508682216,12.0019073441983,1,,,
12,0.00442124520444429,53.9347812341965,0.00119373620519996,44.4031784760976,11.9888581885464,1,,,
12,-0.00408547714024772,54.582764349283,-0.00110307882786688,44.5127487578223,12.018442164612,1,,,
12,0.00320416400820336,55.2113737602515,0.000865124282214908,44.3510589053157,11.9747859044353,1,,,
12,-0.00141831090296308,55.8094516831571,-0.000382943943800032,44.5483915839672,12.0280657276711,1,,,
12,-0.00040468930536808,56.3915888711925,-0.000109266112449382,44.3557498444513,11.9760524580018,1,,,
12,0.00168004677265856,56.9727126728563,0.00045361262861781,44.4995848870926,12.014887919515,1,,,
12,-0.00212214786381059,57.5836075561258,-0.00057297992322886,44.4169604195511,11.9925793132788,1,,,
12,0.0026523983300124,58.2739231439762,0.000716147549103348,44.4704134813537,12.0070116399655,1,,,
12,-0.00344058504751373,58.9884348526101,-0.000928957962828708,44.4122918132799,11.9913187895856,1,,,
12,0.00420577454016052,59.6757532282864,0.00113555912584334,44.4710161754571,12.0071743673734,1,,,
12,-0.00454417068411458,60.3331146307136,-0.00122692608471094,44.4425609170619,11.9994914476067,1,,,
12,0.00451652824248385,60.9720332396818,0.00121946262547064,44.4127897466876,11.9914532316056,1,,,
12,-0.00419103158734271,61.6165736101895,-0.00113157852858253,44.5051800304805,12.0163986082297,1,,,
12,0.00377508995582934,62.2633892911256,0.00101927428807392,44.3586722145159,11.9768414979193,1,,,
12,-0.00208031131427595,62.8655100424194,-0.000561684054854508,44.5490433668009,12.0282417090362,1,,,
12,0.000184080245181372,63.4518155413846,0.0000497016661989704,44.3462609323483,11.973490451734,1,,,
12,0.00139871835611648,64.0287980694517,0.000377653956151449,44.5117490205858,12.0181722355582,1,,,
12,-0.00206087909519725,64.6242706851533,-0.000556437355703257,44.4103917683754,11.9908057774614,1,,,
12,0.00241992786713846,65.2783034000351,0.000653380524127384,44.465249342965,12.0056173226006,1,,,
12,-0.00314782843656,65.9940771732782,-0.000849913677871199,44.4183555584971,11.9929560007942,1,,,
12,0.00403211997307686,66.697164462226,0.00108867239273075,44.4717131235638,12.0073625433622,1,,,
12,-0.00453295070093325,67.3672292102974,-0.00122389668925198,44.4346188049361,11.9973470773327,1,,,
12,0.00462920728939042,68.009538234355,0.00124988596813541,44.4216732475145,11.9938517768289,1,,,
12,-0.00430856761763362,68.6504089258756,-0.00116331325676108,44.4988328253672,12.0146848628491,1,,,
12,0.00409216336737559,69.3037500879496,0.00110488410919141,44.3648180251799,11.9785008667986,1,,,
12,-0.00254816763867068,69.9115408057841,-0.000688005262441085,44.5475839874063,12.0278476765997,1,,,
12,0.000651813158626898,70.5014952570504,0.000175989552829263,44.3410522377148,11.972084104183,1,,,
12,0.00112916857619012,71.0773181744317,0.000304875515571331,44.5206727819305,12.0205816511212,1,,,
12,-0.00199323618779875,71.6646114173706,-0.000538173770705662,44.4039726854321,11.9890726250667,1,,,
12,0.00233647970629518,72.2982782940287,0.000630849520699698,44.4646937270034,12.0054673062909,1,,,
12,-0.00304523586844727,73.0147124708184,-0.000822213684480764,44.4188003634064,11.9930760981197,1,,,
12,0.00396342463744528,73.7225614931382,0.00107012465211023,44.4733625187647,12.0078078800665,1,,,
12,-0.00451599376114193,74.3963059211221,-0.00121931831550832,44.4307237314562,11.9962954074932,1,,,
12,0.00465695840222225,75.0393506179819,0.00125737876860001,44.425766952845,11.9949570772682,1,,,
12,-0.00434587424493716,75.6787948126864,-0.00117338604613303,44.4957615724576,12.0138556245635,1,,,
12,0.00408677231873439,76.3291089530951,0.00110342852605828,44.3671535741614,11.9791314650236,1,,,
12,-0.00267691538051212,76.9418721716266,-0.000722767152738274,44.545529373394,12.0272929308164,1,,,
12,0.000814773526485442,77.5333197413326,0.000219988852151069,44.3407800303148,11.972010608185,1,,,
12,0.00099167558507026,78.1103957407607,0.00026775240796897,44.5233051468678,12.0212923896543,1,,,
12,-0.00192589718045608,78.6965286920747,-0.000519992238723141,44.4009339929763,11.9882521781036,1,,,
12,0.00228894295572044,79.324546139686,0.000618014598044519,44.465929316162,12.0058009153638,1,,,
12,-0.00300140395878065,80.0427592366465,-0.000810379068870775,44.4165443838752,11.9924669836463,1,,,
12,0.0039217956515109,80.7515136751925,0.00105888482590794,44.4766717115189,12.0087013621101,1,,,
12,-0.00448483267095129,81.4250236169604,-0.00121090482115685,44.4271259409302,11.9953240040512,1,,,
12,0.00464759356143776,82.0674592976121,0.0012548502615882,44.4290625426087,11.9958468865044,1,,,
12,-0.00435197662502175,82.7060839704362,-0.00117503368875587,44.4929779941249,12.0131040584137,1,,,
12,0.00408376161987732,83.3549709615836,0.00110261563736688,44.3695735908185,11.979784869521,1,,,
12,-0.00279955738022851,83.9723343104721,-0.000755880492661697,44.5433635785653,12.0267081662126,1,,,
12,0.000978909808001851,84.565490715795,0.0002643056481605,44.340681107344,11.9719838989829,1,,,
12,0.000847909080594022,85.1439290465077,0.000228935451760386,44.5258411168408,12.021977101547,1,,,
12,-0.00185271373072791,85.7290664377555,-0.000500232707296537,44.3978208140159,11.9874116197843,1,,,
12,0.00224427587135196,86.3518618882463,0.00060595448526503,44.4673764556337,12.0061916430211,1,,,
12,-0.00296315646958556,87.07215003928,-0.000800052246788101,44.413888663266,11.9917499390818,1,,,
12,0.00388182838490609,87.7813833840867,0.00104809366392464,44.4803111933846,12.0096840222138,1,,,
12,-0.00445163569329458,88.4541705835949,-0.00120194163718954,44.4234471988637,11.9943307436932,1,,,
12,0.00463511670734921,89.0958243178907,0.00125148151098429,44.4323476934698,11.9967338772369,1,,,
12,-0.00435638069750876,89.7336703217938,-0.00117622278832736,44.4901877348574,12.0123506884115,1,,,
12,0.00408266016657406,90.3812535357359,0.001102318244975,44.3719946386443,11.980438552434,1,,,
12,-0.00292685093092845,91.0034156067603,-0.000790249751350681,44.5411242287149,12.026103541753,1,,,
12,0.00114817891972537,91.5982566218237,0.00031000830832585,44.340650748204,11.9719757020151,1,,,
12,0.000696886820783376,92.1781176252269,0.000188159441611512,44.5283786810662,12.0226622438879,1,,,
12,-0.00177487235033666,92.7622912235939,-0.000479215534590899,44.3946020249211,11.9865425467287,1,,,
12,0.0022031719154833,93.3800862324322,0.00059485641718049,44.4689850055127,12.0066259514884,1,,,
12,-0.00285240801511634,94.0942373980243,-0.000770150164081412,44.4139115472298,11.991756117752,1,,,
12,0.00375096610564624,94.8044934421831,0.00101276084852449,44.4808312767448,12.0098244447211,1,,,
12,-0.00435794796619298,95.4813494100564,-0.0011766459508721,44.4201760289631,11.99344752782,1,,,
12,0.00461122983843285,96.1260758082037,0.00124503205637687,44.4375577927544,11.9981406040437,1,,,
12,-0.00439389401702896,96.7646486863561,-0.00118635138459782,44.4850447388484,12.0109620794891,1,,,
12,0.00412139593745998,97.4102502104203,0.00111277690311419,44.3762578532876,11.9815896203877,1,,,
12,-0.00319678731617208,98.0413499833376,-0.000863132575366461,44.5372765182398,12.0250646599248,1,,,
12,0.00147830000453507,98.6387875141625,0.00039914100122447,44.34022094595,11.9718596554065,1,,,
12,0.000411533405587164,99.2208865975252,0.000111114019508534,44.5333314136807,12.0239994816938,1,,,
12,-0.0016369828805541,99.8028163402067,-0.000441985377749606,44.3885524347989,11.9849091573957,1,,,
12,0.00214997162833963,100.411623346624,0.0005804923396517,44.4719535760738,12.0074274655399,1,,,
12,-0.00260491038806606,101.101642036989,-0.000703325804777836,44.4185704250189,11.9930140147551,1,,,
12,0.00345241332125893,101.814338572328,0.000932151596739911,44.4760062036126,12.0085216749754,1,,,
12,-0.00416202363532884,102.505060838394,-0.00112374638153879,44.4175178526004,11.9927298202021,1,,,
12,0.00457377102992239,103.16052176894,0.00123491817807905,44.4466694917445,12.000600762771,1,,,
12,-0.00449185025806588,103.802260130756,-0.00121279956967779,44.4752386434556,12.008314433733,1,,,
12,0.00422985623516843,104.444225890397,0.00114206118349548,44.3839507917257,11.9836667137659,1,,,
12,-0.0037841159580352,105.094326350715,-0.0010217113086695,44.5294504989276,12.0229516347104,1,,,
12,0.00215716111226951,105.695401338283,0.000582433500312768,44.3395854139715,11.9716880617723,1,,,
12,-0.000194342442356963,106.282162151752,-0.0000524724594363801,44.5430227315274,12.0266161375124,1,,,
12,-0.00134730678170411,106.859665014089,-0.00036377283106011,44.3760634575232,11.9815371335313,1,,,
12,0.00208976828624077,107.452898237888,0.000564237437285008,44.478751344402,12.0092628629885,1,,,
12,-0.00238083383261468,108.106326129983,-0.000642825134805964,44.4236259267115,11.9943790002121,1,,,
12,0.00316871646081356,108.820292231261,0.00085555344441966,44.4700064848966,12.0069017509221,1,,,
12,-0.0039949514451119,109.526263502968,-0.00107863689018021,44.4170212749592,11.992595744239,1,,,
12,0.00456507286734073,110.194240376596,0.001232569674182,44.4542539173024,12.0026485576717,1,,,
12,-0.00460277894371431,110.839390198023,-0.00124275031480286,44.4667146006471,12.0060129421747,1,,,
12,0.00434484445752369,111.477687194075,0.0011731080035314,44.3899914378986,11.9852976882326,1,,,
12,-0.00406026678614179,112.132857449433,-0.00109627203225828,44.52374190624,12.0214103146848,1,,,
12,0.00258626601929689,112.73944926012,0.00069829182521016,44.3411594489275,11.9721130512104,1,,,
12,-0.000627911445514818,113.32984254476,-0.000169536090289001,44.5476265804805,12.0278591767297,1,,,
12,-0.00109164521572399,113.906339053656,-0.000294744208245478,44.3678564746819,11.9793212481641,1,,,
12,0.00202186322748506,114.492329846432,0.000545903071420967,44.4848200718901,12.0109014194103,1,,,
12,-0.00230290691804502,115.127166708957,-0.000621784867872155,44.4239147602591,11.99445698527,1,,,
12,0.00307461467016022,115.841952607213,0.000830145960943258,44.469942657337,12.006884517481,1,,,
12,-0.00393013128477493,116.552075678371,-0.00106113544688923,44.4151590178544,11.9920929348207,1,,,
12,0.00454614917366598,117.223196142741,0.00122746027688982,44.4580858354125,12.0036831755614,1,,,
12,-0.00462522796494427,117.868924395825,-0.00124881155053495,44.4627462631318,12.0049414910456,1,,,
12,0.00437764668099349,118.505852523589,0.00118196460386824,44.3930142644487,11.9861138514012,1,,,
12,-0.00405516460080151,119.15825288849,-0.00109489444221641,44.5213986051777,12.020777623398,1,,,
12,0.00271354403293133,119.769686077358,0.000732656888891459,44.3432182483888,11.972668927065,1,,,
12,-0.000790291938536726,120.36169283535,-0.000213378823404916,44.5478817172683,12.0279280636624,1,,,
12,-0.000954202554146521,120.939367801236,-0.000257634689619561,44.3652418453677,11.9786152982493,1,,,
12,0.00195428108643595,121.524264393377,0.000527655893337707,44.4878537467205,12.0117205116145,1,,,
12,-0.0022555071630798,122.153475749206,-0.000608986934031547,44.4226678314232,11.9941203144843,1,,,
12,0.00303107110670414,122.870073080632,0.000818389198810119,44.4722192639985,12.0074992012796,1,,,
12,-0.00388858923758062,123.581070015522,-0.00104991909414677,44.4118324956066,11.9911947738138,1,,,
12,0.0045148579428465,124.25193344085,0.00121901164456855,44.4616885792025,12.0046559163847,1,,,
12,-0.00461566290479671,124.897049753729,-0.00124622898429511,44.4594502485268,12.0040515671022,1,,,
12,0.00438363003266057,125.53314527909,0.00118358010881835,44.3957995325114,11.9868658737781,1,,,
12,-0.0040522389415332,126.184140416671,-0.00109410451421396,44.5189767835704,12.020123731564,1,,,
12,0.00283644538856135,126.800136176595,0.000765840254911566,44.3453885586748,11.9732549108422,1,,,
12,-0.00095474795095909,127.39394313743,-0.000257781946758954,44.5479776837625,12.0279539746159,1,,,
12,-0.000810038761568974,127.972899502086,-0.000218710465623623,44.3627042363674,11.9779301438192,1,,,
12,0.00188085488378813,128.556850636489,0.000507830818622795,44.4909733816517,12.012562813046,1,,,
12,-0.0022109752152559,129.180824189628,-0.000596963308119092,44.4212127889214,11.9937274530088,1,,,
12,0.00299306077796488,129.899521453144,0.000808126410050518,44.474890538446,12.0082204453804,1,,,
12,-0.0038487058443917,130.61097348469,-0.00103915057798576,44.4081808769031,11.9902088367638,1,,,
12,0.00448161732394276,131.281096673162,0.00121003667746455,44.4653688777423,12.0056495969904,1,,,
12,-0.00460309983744679,131.925429731731,-0.00124283695611063,44.4561673722444,12.003165190506,1,,,
12,0.00438798499402223,132.56073412021,0.001184755948386,44.3985880249211,11.9876187667287,1,,,
12,-0.00405121288369467,133.210445261528,-0.00109382747859756,44.5165577911303,12.0194706036052,1,,,
12,0.00296385034682193,133.831195335942,0.00080023959364192,44.3476294299565,11.9738599460882,1,,,
12,-0.0011241078350507,134.426777979527,-0.000303509115463689,44.5480049809881,12.0279613448668,1,,,
12,-0.000658813666832752,135.007070606515,-0.000177879690044843,44.3601686857118,11.9772455451422,1,,,
12,0.00180286554166232,135.590112435482,0.000486773696248826,44.4941942635676,12.0134324511633,1,,,
12,-0.00217004621013023,136.209076549803,-0.000585912476735161,44.4195984584513,11.9932915837818,1,,,
12,0.0028760977626272,136.920952254413,0.000776546395909345,44.4746173913887,12.0081466956749,1,,,
12,-0.00371028779927308,137.633419138765,-0.00100177770580373,44.4079468075103,11.9901456380278,1,,,
12,0.00438308446732553,138.308105764327,0.00118343280617789,44.4685914286402,12.0065196857329,1,,,
12,-0.00457841074943432,138.955835618043,-0.00123617090234727,44.4508025761014,12.0017166955474,1,,,
12,0.00442826912318798,139.591958615208,0.00119563266326075,44.4039231903418,11.9890592613923,1,,,
12,-0.00409318837214006,140.239679728237,-0.00110516086047782,44.5121459331245,12.0182794019436,1,,,
12,0.00324563662959579,140.869594710199,0.000876321889990864,44.3516120056614,11.9749352415286,1,,,
12,-0.00146750602061239,141.468037546045,-0.000396226625565345,44.548465194149,12.0280856024202,1,,,
12,-0.000362261781930962,142.050463652692,-0.0000978106811213599,44.3550182699663,11.9758549328909,1,,,
12,0.00165997255688275,142.631258122262,0.000448192590358341,44.5004790778682,12.0151293510244,1,,,
12,-0.00211597559216073,143.240881779168,-0.000571313409883398,44.4165140952193,11.9924588057092,1,,,
12,0.00262516649301316,143.928029118046,0.000708794953113553,44.4698563913156,12.0068612256552,1,,,
12,-0.00340729339662123,144.642767797397,-0.000919969217087733,44.4129013931967,11.9914833761631,1,,,
12,0.00418491680540146,145.331771681027,0.0011299275374584,44.4712198548255,12.0072293608029,1,,,
12,-0.00454111613884425,145.990439595921,-0.00122610135748795,44.4415871565026,11.9992285322557,1,,,
12,0.00452804116863238,146.629716237875,0.00122257111553074,44.4138542497189,11.9917406474241,1,,,
12,-0.00420359753793,147.273853494137,-0.0011349713352411,44.5043764209944,12.0161816336685,1,,,
12,0.00384399332988353,147.922888650382,0.00103787819906855,44.3595794291187,11.977086445862,1,,,
12,-0.00215750740366426,148.525346635309,-0.00058252699898935,44.5490891651282,12.0282540745846,1,,,
12,0.000255055297710548,149.112176972556,0.000068864930381848,44.3451953461441,11.9732027434589,1,,,
12,0.00136473315522759,149.688697128059,0.00036847795191145,44.5131835587748,12.0185595608692,1,,,
12,-0.00205667403862922,150.282572694508,-0.00055530199042989,44.4095616554132,11.9905816469616,1,,,
12,0.00240740100827283,150.933097699445,0.000649998272233663,44.4648835830382,12.0055185674203,1,,,
12,-0.00313045129867892,151.648798171908,-0.000845221850643309,44.418849417044,11.9930893426019,1,,,
12,0.00402271166720089,152.352907439492,0.00108613215014424,44.4715719235116,12.0073244193481,1,,,
12,-0.0045341732660146,153.023885420204,-0.00122422678182394,44.4342706870516,11.9972530855039,1,,,
12,0.00463755240599042,153.666459896548,0.00125213914961741,44.4221085539601,11.9939693095692,1,,,
12,-0.00431660386153542,154.307118407901,-0.00116548304261456,44.4985620630173,12.0146117570147,1,,,
12,0.00409145221484509,154.959966064802,0.00110469209800817,44.3649694090663,11.9785417404479,1,,,
12,-0.00255889250579877,155.56820442315,-0.000690900976565669,44.5474460323718,12.0278104287404,1,,,
12,0.000663828907617658,156.15822528943,0.000179233805056768,44.3410143615197,11.9720738776103,1,,,
12,0.00111950215294516,156.734127973373,0.000302265581295193,44.5208754553134,12.0206363729346,1,,,
12,-0.00198880332371847,157.321317309764,-0.000536976897403986,44.4037553324418,11.9890139397593,1,,,
12,0.00233311973939976,157.954544010753,0.000629942329637934,44.4647683764032,12.0054874616289,1,,,
12,-0.00304199460248923,158.671086979443,-0.000821338542672091,44.4186637493332,11.99303921232,1,,,
12,0.0039605008661992,159.379015902567,0.00106933523387378,44.473573865827,12.0078649437733,1,,,
12,-0.0045139767174091,160.052765988195,-0.00121877371370046,44.4304822494989,11.9962302073647,1,,,
12,0.00465649847426236,160.695777368572,0.00125725458805084,44.425991631704,11.9950177405601,1,,,
12,-0.00434640555982857,161.335163723635,-0.00117352950115371,44.4955730807387,12.0138047317994,1,,,
12,0.0040865073460744,161.985374316801,0.00110335698344009,44.3673168770386,11.9791755568004,1,,,
12,-0.00268508723947479,162.598443653943,-0.000724973554658194,44.5453852861556,12.027254027262,1,,,
12,0.000825717713567055,163.190006789717,0.000222943782663105,44.3407710311791,11.9720081784184,1,,,
12,0.000982177095663711,163.767172991475,0.000265187815829202,44.523476661012,12.0213386984732,1,,,
12,-0.00192109305439613,164.353237362387,-0.000518695124686955,44.400726753404,11.9881962234191,1,,,
12,0.00228580362294166,164.980894153793,0.000617166978194247,44.4660220125218,12.0058259433809,1,,,
12,-0.00299862653837439,165.699240113467,-0.000809629165361085,44.4163749212395,11.9924212287347,1,,,
12,0.00391901565995831,166.40804013524,0.00105813422818874,44.4769105746581,12.0087658551577,1,,,
