voltage,armature_current,ang_displacement,torque,ang_velocity,back_emf,status
12.0,-0.0074704532016437,4264.36247992231,-0.0020170223644438,44.2757424837003,11.9544504705991,0
12.0,-0.015511533,348.3635429,-0.004188114,44.58073922,12.03679959,0
12.0,-0.0140689880082797,2902.78534442831,-0.0037986267622355,44.365913122003,11.9787965429408,0
12.0,0.0136714200731708,2119.48402288301,0.0036912834197561,44.317571846295,11.9657443984996,0
2.4,0.0032810537788903,33.2021315935364,0.0008858845203003,8.86483127873162,2.39350444525754,1
2.4,-0.0025192387107076,41.6481777894461,-0.000680194451891,8.86173166351353,2.39266754914865,1
9.6,-0.0059934885638512,31.3330854043901,-0.0016182419122398,35.4203677654386,9.56349929666843,1
12.0,0.0130714894814626,315.239536696632,0.0035293021599949,44.4696329062422,12.0068008846854,1
12.0,-0.0140689880082843,3330.50703598207,-0.0037986267622367,44.3659131220032,11.9787965429409,0
8.4,0.0102992618164062,226.226450571956,0.0027808006904296,31.0067826950108,8.37183132765292,1
12.0,-0.0150204918182634,83.7239697780884,-0.0040555327909311,44.5307795226951,12.0233104711277,1
12.0,0.015508292871438,2486.87760042505,0.0041872390752882,44.3962531950943,11.9869883626755,0
12.0,0.0146791953760588,1531.20475359278,0.0039633827515358,44.2956447011866,11.9598240693204,0
12.0,0.0146791953760543,2444.44836528881,0.0039633827515346,44.2956447011866,11.9598240693204,0
12.0,0.0029085742635547,1493.2333765525,0.0007853150511597,44.2343730347532,11.9432807193834,0
12.0,0.0091229573459674,740.585664402464,0.0024631984834112,44.2489353357387,11.9472125406495,0
12.0,-0.0068254132141116,170.3195420593,-0.0018428615678101,44.486283397007,12.0112965171919,1
12.0,-0.0140689880082829,3428.76742458225,-0.0037986267622363,44.3659131220031,11.9787965429408,0
12.0,0.0144045689242771,1287.88767444848,0.0038892336095548,44.483208551394,12.0104663088764,0
12.0,0.0158683496586097,2485.62064561106,0.0042844544078246,44.4481730922121,12.0010067348973,0
12.0,0.0041741190825556,342.113294435868,0.00112701215229,44.5260659730633,12.0220378127271,1
12.0,0.0158683496586063,4156.04725181429,0.0042844544078237,44.448173092212,12.0010067348972,0
12.0,-0.0074704532016482,1258.75059332798,-0.002017022364445,44.2757424837004,11.9544504705991,0
12.0,0.013671420073171,813.198856786026,0.0036912834197561,44.317571846295,11.9657443984997,0
4.8,-0.0064698601728307,20.4968150402705,-0.0017468622466643,17.7982666473233,4.80553199477728,1
2.4,-0.0031369047415151,49.9955623518241,-0.000846964280209,8.88064729761748,2.39777477035672,1
4.8,0.0036711630854619,145.954021239718,0.0009912140330747,17.6994669614877,4.77885607960167,1
12.0,0.0029085742635539,1319.83269078741,0.0007853150511595,44.2343730347531,11.9432807193834,0
12.0,0.0153464228408882,1609.58167761921,0.0041435341670398,44.3599181043817,11.9771778881831,0
8.4,-0.010682699615259,168.494235455182,-0.0028843288961199,31.1319066768655,8.40561480275368,1
12.0,-0.0152312655645081,1835.99171967581,-0.0041124417024171,44.4741201905269,12.0080124514423,0
12.0,0.0017417194470031,299.389395235294,0.0004702642506908,44.6266066142519,12.049183785848,1
12.0,-0.456060445196983,1.33931281495382,-0.123136320203185,29.257382994804,7.89949340859708,1
12.0,-0.0031757666619841,167.363016586599,-0.0008574569987357,44.6678061597466,12.0603076631316,0
12.0,0.000878263,45.39741969,0.000237131,44.22889309,11.94180113,0
12.0,0.0136714200731678,165.836296596405,0.0036912834197553,44.317571846295,11.9657443984996,0
12.0,0.0013933759090753,174.634898799099,0.0003762114954503,44.6266066125199,12.0491837853804,1
8.4,-0.0098900778107488,21.0776252840471,-0.0026703210089021,31.0610254227029,8.38647686412978,1
12.0,-0.0066590621817678,275.052493177455,-0.0017979467890773,44.3163511055378,11.9654147984952,1
12.0,-0.0103997856080011,629.997862934688,-0.0028079421141603,44.2860769712311,11.9572407822324,0
12.0,0.0142098596905109,298.112763930614,0.0038366621164379,44.345485978186,11.9732812141102,1
12.0,0.0136714200731645,1344.96095979896,0.0036912834197544,44.3175718462949,11.9657443984996,0
2.4,0.0001547981700159,65.4524332291605,4.17955059042e-05,8.84285017418963,2.3875695470312,1
12.0,0.0158683496586134,2167.71938837516,0.0042844544078256,44.4481730922121,12.0010067348973,0
12.0,0.0158683496586208,277.651913535756,0.0042844544078276,44.4481730922124,12.0010067348973,0
4.8,0.0061483156166033,88.9507258897428,0.0016600452164829,17.7439269765677,4.79086028367327,1
12.0,-0.0152312655645088,2951.53613143096,-0.0041124417024173,44.4741201905269,12.0080124514423,0
12.0,-0.0154301851388584,2272.03156461158,-0.0041661499874917,44.54586851423,12.0273844988421,0
12.0,-0.0031757666619782,4097.77856059464,-0.0008574569987341,44.6678061597465,12.0603076631316,0
12.0,0.0128075305915675,136.41569795329,0.0034580332597232,44.5483973908303,12.0280672955242,0
9.6,0.0124313343386742,315.607973045065,0.003356460271442,35.516941467346,9.58957419618341,1
12.0,-0.0132125433546895,3614.25537391779,-0.0035673867057661,44.5894527980525,12.0391522554742,0
12.0,-0.0020805890007931,120.751903824367,-0.0005617590302141,44.6249011633089,12.0487233140934,1
12.0,-0.0149816583888851,3961.7780287118,-0.0040450477649989,44.4317960703483,11.996584938994,0
12.0,-0.0140689880082843,3342.06708169973,-0.0037986267622367,44.3659131220032,11.9787965429409,0
12.0,-0.0074704532016406,2391.63507365981,-0.0020170223644429,44.2757424837003,11.9544504705991,0
12.0,0.0144045689242779,4380.19990392537,0.003889233609555,44.483208551394,12.0104663088764,0
2.4,0.0,0.0,0.0,0.0,0.0,1
4.8,-0.0061886750135384,120.417814162288,-0.0016709422536553,17.8183394946356,4.81095166355161,1
12.0,-0.0074704532016462,692.308353162044,-0.0020170223644444,44.2757424837004,11.9544504705991,0
12.0,0.0136714200731711,2674.36621733114,0.0036912834197562,44.317571846295,11.9657443984997,0
12.0,-0.0049991968794838,1403.01390150403,-0.0013497831574606,44.646226063455,12.0544810371329,0
12.0,0.0068568500814789,342.344299636846,0.0018513495219993,44.4024890618518,11.9886720467,1
12.0,0.0096390959885257,586.004549339895,0.0026025559169019,44.596135334628,12.0409565403495,0
12.0,-0.0074704532016348,1859.87297064697,-0.0020170223644414,44.2757424837003,11.9544504705991,0
9.6,-0.0083327045103846,203.43764039239,-0.0022498302178038,35.4285523287195,9.56570912875426,1
12.0,-0.0154301851388609,1763.38955303405,-0.0041661499874924,44.54586851423,12.0273844988421,0
0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,0.0103474614449369,172.671635609173,0.0027938145901329,44.4677058386453,12.0062805764342,1
12.0,-0.0140689880082835,804.637046670974,-0.0037986267622365,44.3659131220033,11.9787965429409,0
12.0,-0.0035200733479921,27.3608463482037,-0.0009504198039578,44.6518360333608,12.0559957290074,0
8.4,-0.0079638338851449,16.1596503429148,-0.0021502351489891,31.0138743269118,8.37374606826617,1
12.0,-0.0018621948235591,3216.9349307651,-0.0005027926023609,44.2376113688053,11.9441550695774,0
4.8,-0.0020082072538188,57.1878416875953,-0.000542215958531,17.8586131895189,4.82182556117011,1
12.0,-0.0095381264766642,351.279606826863,-0.0025752941486993,44.3446692974512,11.9730607103118,1
8.4,0.0064037720394907,69.3026584954609,0.0017290184506624,30.9740001011343,8.36298002730625,1
12.0,-0.0026793549218218,307.377610953777,-0.0007234258288919,44.5953947711999,12.040756588224,1
2.4,-0.001495767069916,62.0993131439696,-0.0004038571088773,8.85059993922168,2.38966198358985,1
12.0,0.0032808692843338,220.322798402396,0.0008858347067701,44.6149296243245,12.0460309985676,1
12.0,0.0042317768076717,1596.26668620121,0.0011425797380713,44.6459682722909,12.0544114335185,0
12.0,-0.0161446535578216,513.643187683041,-0.0043590564606118,44.4957550398877,12.0138538607697,0
12.0,-0.0132125433546919,3221.21381951704,-0.0035673867057668,44.5894527980525,12.0391522554742,0
12.0,-0.0032359570488825,348.66673307934,-0.0008737084031982,44.2738927264856,11.9539510361511,1
12.0,-0.0018621948235601,2731.413010623,-0.0005027926023612,44.2376113688053,11.9441550695774,0
12.0,0.0091229573459895,3434.07631661977,0.0024631984834171,44.2489353357388,11.9472125406495,0
12.0,-0.0152312655645089,3766.51935452664,-0.0041124417024174,44.4741201905269,12.0080124514423,0
12.0,-0.0154301851388672,1734.48943873987,-0.0041661499874941,44.54586851423,12.0273844988421,0
12.0,-0.0009846854869859,196.202619251201,-0.0002658650814862,44.269846537507,11.9528585651269,1
12.0,-0.010399785607996,768.718411546751,-0.0028079421141589,44.286076971231,11.9572407822324,0
12.0,0.004231776807674,3971.85608118237,0.001142579738072,44.6459682722908,12.0544114335185,0
12.0,-0.0105703871846181,2534.65205866589,-0.0028540045398468,44.6236305573956,12.0483802504968,0
12.0,0.0144045689242748,339.963925599368,0.0038892336095541,44.4832085513942,12.0104663088764,0
12.0,-0.0103997856080004,416.13701715776,-0.0028079421141601,44.286076971231,11.9572407822324,0
12.0,0.0155082928714426,4145.7441609106,0.0041872390752894,44.3962531950942,11.9869883626754,0
9.6,0.0522271009127417,4.86990856174783,0.0141013172464403,36.4861024975874,9.85124767434859,1
12.0,-0.0140689880082826,1504.01981259016,-0.0037986267622363,44.3659131220029,11.9787965429408,0
9.6,-0.0059858446583087,183.925735434992,-0.0016161780577433,35.4203158742814,9.56348528605599,1
12.0,-0.0149816583888851,3268.17528565165,-0.0040450477649989,44.4317960703481,11.996584938994,0
12.0,0.0017417194489535,214.78577121736,0.0004702642512174,44.6266066142442,12.0491837858459,1
12.0,0.0029085742635542,1146.43200502231,0.0007853150511596,44.2343730347532,11.9432807193834,0
4.8,0.0062159919737042,21.3954563292909,0.0016783178329001,17.7585019727789,4.7947955326503,1
12.0,0.0029085742635575,3886.1628401102,0.0007853150511605,44.2343730347532,11.9432807193834,0
12.0,-0.0161446535578265,2004.88908526279,-0.0043590564606131,44.4957550398876,12.0138538607697,0
2.4,0.0028128622516599,25.3539423017329,0.0007594728079481,8.85476738604045,2.39078719423092,1
12.0,0.0144045689242773,2507.47249766282,0.0038892336095548,44.483208551394,12.0104663088764,0
12.0,-0.0078246491700793,362.021332046981,-0.0021126552759214,44.4978505900177,12.0144196593048,1
12.0,-0.0161446535578225,1947.08885667443,-0.004359056460612,44.4957550398878,12.0138538607697,0
8.4,0.0108774175463411,203.328686995997,0.002936902737512,31.0773237839277,8.39087742166047,1
8.4,0.0067598393579757,260.50103516715,0.0018251566266534,31.2175024702428,8.42872566696555,1
12.0,-0.0120282482346739,367.648242073844,-0.0032476270233619,44.5303071036445,12.023182917984,1
12.0,-0.004846455,20.04182616,-0.001308543,44.65372522,12.05650581,0
12.0,-0.0224241633547804,81.4250236169602,-0.0060545241057907,44.4271259409305,11.9953240040512,1
4.8,0.0063611322473015,150.365243941558,0.0017175057067714,17.7793965933404,4.80043708020191,1
4.8,-0.0061886750135423,122.7298235363,-0.0016709422536564,17.8183394946356,4.81095166355161,1
12.0,0.00481645,81.96766619,0.001300441,44.23392863,11.94316073,0
12.0,-0.0074704532016422,3512.95950827372,-0.0020170223644434,44.2757424837003,11.9544504705991,0
12.0,0.0136714200731677,2813.08676594317,0.0036912834197552,44.3175718462949,11.9657443984996,0
8.4,-0.0098669528491697,154.598785447658,-0.0026640772692758,31.0559764123794,8.38511363134245,1
12.0,-0.0074704532016386,3801.96065121545,-0.0020170223644424,44.2757424837003,11.9544504705991,0
12.0,0.0079130495289494,204.473769868671,0.0021365233728163,44.2806143388483,11.955765871489,1
12.0,1.03031048218228,2.31813189415415,0.278183830189214,43.8390094250079,11.8365325447521,1
12.0,0.0096390959885277,1776.68925826016,0.0026025559169025,44.596135334628,12.0409565403496,0
12.0,-0.0105703871846123,3043.29407024334,-0.0028540045398453,44.6236305573956,12.0483802504968,0
12.0,-0.0152312655645037,408.326073543274,-0.0041124417024159,44.474120190527,12.0080124514423,0
4.8,-0.00424435617018,12.7611649645205,-0.0011459761659486,17.849664414965,4.81940939204055,1
12.0,-0.0018621948235708,1777.7092389152,-0.0005027926023641,44.2376113688053,11.9441550695774,0
12.0,-0.0154301851388569,1786.50964446939,-0.0041661499874913,44.54586851423,12.0273844988421,0
12.0,-0.010570387184617,725.504903850271,-0.0028540045398465,44.6236305573956,12.0483802504968,0
12.0,-0.014696062,357.1592946,-0.003967937,44.57537112,12.0353502,0
12.0,0.0096390959885218,377.923726421803,0.0026025559169008,44.596135334628,12.0409565403496,0
12.0,0.0096390959885118,753.625212246137,0.0026025559168981,44.5961353346281,12.0409565403496,0
9.6,-0.0084740985920848,108.754567684546,-0.0022880066198629,35.6991700382687,9.63877591033256,1
12.0,-0.0105703871846234,1297.72716687505,-0.0028540045398483,44.6236305573956,12.0483802504968,0
12.0,-0.0140689880082813,272.874943658071,-0.0037986267622359,44.3659131220032,11.9787965429409,0
12.0,0.0032968322415138,19.3323961576557,0.0008901447052087,44.2236081760734,11.9403742075398,0
12.0,0.0158683496586147,1531.91687390319,0.0042844544078259,44.4481730922121,12.0010067348973,0
4.8,0.0057704821354509,147.545906101975,0.0015580301765717,17.7933846520837,4.80421385606261,1
12.0,0.0091229573459571,2029.53076192296,0.0024631984834084,44.2489353357387,11.9472125406495,0
12.0,0.0104328395543313,364.423174009553,0.0028168666796694,44.4794370473397,12.0094480027817,1
12.0,0.0128075305915424,3592.8693675369,0.0034580332597164,44.5483973908311,12.0280672955244,0
12.0,-0.0039734201882666,71.3146265649411,-0.0010728234508319,44.5801971100849,12.0366532197229,1
9.6,0.0115453728381018,211.8594181471,0.0031172506662875,35.586656035768,9.60839712965736,1
12.0,0.0114351642091907,196.49000465036,0.0030874943364814,44.5470056389442,12.0276915225149,1
12.0,0.0153957574736832,15.5682867247135,0.0041568545178944,44.4313484921737,11.9964640928869,1
12.0,0.0103949698436385,207.933296534379,0.0028066418577823,44.4860292362088,12.0112278937764,1
12.0,-0.013212543354691,1724.18789907878,-0.0035673867057665,44.5894527980525,12.0391522554742,0
12.0,0.0097767757129358,79.7184826520708,0.0026397294424926,44.2800282605101,11.9556076303377,1
4.8,0.0011660163735472,84.0275705897912,0.0003148244208577,17.6936144788276,4.77727590928344,1
4.8,0.0036711630854733,134.39397436966,0.0009912140330778,17.6994669614877,4.77885607960167,1
12.0,0.0091229573459457,1873.47014473438,0.0024631984834053,44.2489353357387,11.9472125406495,0
12.0,-0.0171555829208428,353.905593671536,-0.0046320073886275,44.5323628135479,12.0237379596579,1
12.0,-0.004876093,389.167032,-0.001316545,44.25829873,11.94974066,0
9.6,-0.0123703401614702,111.363025759763,-0.0033399918435969,35.6368207929212,9.62194161408872,1
12.0,-0.0049991968794841,270.129421172164,-0.0013497831574607,44.646226063455,12.0544810371328,0
12.0,-0.009538663391641,114.676242056828,-0.002575439115743,44.3446834439465,11.9730645298655,1
12.0,0.009639095988519,2464.51197846156,0.0026025559169001,44.596135334628,12.0409565403496,0
4.8,0.0054782092178185,131.071034191329,0.001479116488811,17.7269704785393,4.7862820292056,1
12.0,-0.0152312655645061,483.466370708141,-0.0041124417024166,44.4741201905269,12.0080124514423,0
12.0,-0.0018621948235485,2708.29291918766,-0.0005027926023581,44.2376113688053,11.9441550695774,0
12.0,-0.01543018513887,3433.81615923734,-0.0041661499874949,44.5458685142299,12.0273844988421,0
12.0,0.0153464228408877,4378.21262700125,0.0041435341670396,44.3599181043817,11.9771778881831,0
12.0,0.0146791953760606,2328.84790811211,0.0039633827515363,44.2956447011866,11.9598240693204,0
2.4,-0.00233190977036,3.84921358870552,-0.0006296156379972,8.85837327616065,2.39176078456337,1
12.0,0.0146791953760683,1190.18340492143,0.0039633827515384,44.2956447011867,11.9598240693204,0
12.0,-0.0152312655645104,373.645936390259,-0.0041124417024178,44.4741201905269,12.0080124514423,0
12.0,-0.0068613939689003,76.4447383068223,-0.001852576371603,44.5323859094593,12.023744195554,1
8.4,0.002045128000832,25.6678086478814,0.0005521845602246,30.9637315419057,8.36020751631454,1
12.0,-0.0071056876603061,154.746353146903,-0.0019185356682826,44.3249224072672,11.9677290499621,1
12.0,0.0091229573459571,3642.15713953782,0.0024631984834084,44.2489353357387,11.9472125406494,0
12.0,0.0144045689242717,3258.87546931132,0.0038892336095533,44.4832085513942,12.0104663088764,0
12.0,0.0128075305915432,1084.33944680238,0.0034580332597166,44.548397390831,12.0280672955244,0
12.0,0.0091229573459451,3954.27837391489,0.0024631984834052,44.2489353357387,11.9472125406494,0
4.8,-0.0052917339633102,118.609138029516,-0.0014287681700937,17.8358863553398,4.81568931594176,1
9.6,-0.0120082650090122,43.5865656008368,-0.0032422315524332,35.545405386545,9.59725945436715,1
8.4,-1.81901111132095,0.365187202581693,-0.491133000056655,38.8238848703421,10.4824489149924,1
9.6,0.0366747476407062,6.34976226460044,0.0099021818629906,35.5982287360648,9.6115217587375,1
8.4,0.0064037720449672,210.913221253561,0.0017290184521411,30.9740001011389,8.3629800273075,1
12.0,0.005457680477767,234.86791406415,0.0014735737289971,44.614704289487,12.0459701581615,1
12.0,0.0038515876654679,114.571544509567,0.0010399286696763,44.6195521505549,12.0472790806498,1
12.0,0.004006880532391,87.9619088172003,0.0010818577437455,44.3085884462625,11.9633188804909,1
12.0,-0.0018621948235526,2875.91358209386,-0.0005027926023592,44.2376113688053,11.9441550695774,0
12.0,-0.0150333273243864,99.4977404298674,-0.0040589983775843,44.5303682271939,12.0231994213423,1
12.0,-0.0045258047032903,276.329440651473,-0.0012219672698883,44.6321323779722,12.0506757420525,1
12.0,0.0029085742635577,1481.67333083483,0.0007853150511605,44.2343730347532,11.9432807193834,0
12.0,0.01550829287144,3943.44336085136,0.0041872390752887,44.3962531950942,11.9869883626754,0
12.0,0.0144045689242748,3097.03482926395,0.0038892336095542,44.483208551394,12.0104663088764,0
8.4,-0.0108240476412926,89.3506153821887,-0.0029224928631489,31.182218193806,8.41919891232762,1
12.0,0.0017417194762206,194.710335009532,0.0004702642585795,44.6266066141366,12.0491837858169,1
12.0,-0.00254061,78.23205301,-0.000685965,44.66147308,12.05859773,0
4.8,-0.0061036519325606,98.5944481847151,-0.0016479860217913,17.7896174666201,4.80319671598742,1
12.0,0.0150238413482936,335.788566281443,0.0040564371640392,44.4372419224193,11.9980553190532,1
12.0,-0.0132125433546898,4319.41816269572,-0.0035673867057662,44.5894527980525,12.0391522554742,0
12.0,-0.0132125433546829,2221.26986493865,-0.0035673867057643,44.5894527980526,12.0391522554742,0
12.0,-0.0049991968794963,4084.94450800349,-0.001349783157464,44.646226063455,12.0544810371328,0
12.0,0.0128075305915375,315.596406577203,0.0034580332597151,44.5483973908312,12.0280672955244,0
12.0,0.0153464228408821,3967.83100402386,0.0041435341670381,44.3599181043816,11.977177888183,0
12.0,0.005422347495189,41.7955760442088,0.001464033823701,44.4991762622539,12.0147775908086,1
12.0,0.0128075305915419,4217.1118362911,0.0034580332597163,44.5483973908311,12.0280672955244,0
12.0,-0.0018621948235441,2656.27271345815,-0.0005027926023569,44.2376113688052,11.9441550695774,0
12.0,0.0042317768076638,787.063485964133,0.0011425797380692,44.6459682722909,12.0544114335185,0
12.0,-0.0031757666619864,1768.42934848421,-0.0008574569987363,44.6678061597466,12.0603076631316,0
12.0,0.0136714200731719,2038.56370285932,0.0036912834197564,44.317571846295,11.9657443984997,0
12.0,0.0136714200731683,1067.51986257481,0.0036912834197554,44.3175718462949,11.9657443984996,0
12.0,-0.002960157587389,258.384984229318,-0.000799242548595,44.4136462108858,11.9916844769392,1
12.0,0.0091229573459562,1382.16820173328,0.0024631984834081,44.2489353357387,11.9472125406494,0
12.0,-0.0228920537471843,138.955835618043,-0.0061808545117397,44.4508025761019,12.0017166955475,1
12.0,0.0016283068590151,13.5425096607313,0.000439642851934,44.2278475000607,11.9415188250164,0
12.0,0.0155082928714394,1388.67325724626,0.0041872390752886,44.3962531950942,11.9869883626754,0
2.4,0.0015021035606761,18.4484331574025,0.0004055679613825,8.92716701224633,2.41033509330651,1
12.0,-0.0140689880082803,475.175743717327,-0.0037986267622356,44.3659131220029,11.9787965429408,0
12.0,-0.0152312655645074,564.386690731843,-0.0041124417024169,44.4741201905269,12.0080124514423,0
12.0,-0.0132125433546862,3932.15663115369,-0.0035673867057652,44.5894527980526,12.0391522554742,0
12.0,0.0136714200731753,431.717348102856,0.0036912834197573,44.317571846295,11.9657443984997,0
0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,-0.0103997856080171,2011.42332619656,-0.0028079421141646,44.2860769712314,11.9572407822325,0
12.0,0.0065704035089721,96.0959561156515,0.0017740089474224,44.331969514003,11.9696317687808,1
9.6,-0.0025514348860988,309.603647325486,-0.0006888874192467,35.7346048606699,9.64834331238089,1
12.0,0.0508919563581279,7.09998875135158,0.0137408282166945,44.0368882661069,11.8899598318489,1
12.0,0.0,0.0,0.0,0.0,0.0,1
12.0,0.0095227290705814,68.245064693931,0.0025711368490569,44.2786456639677,11.9552343292713,1
9.6,-0.0083327045104018,208.061658768163,-0.0022498302178084,35.4285523287198,9.56570912875436,1
12.0,-0.0053773883323818,169.42951531353,-0.001451894849743,44.3886524594614,11.9849361640546,1
12.0,0.0067769794565422,190.843866962765,0.0018297844532664,44.2933776843676,11.9592119747793,1
4.8,-0.0029880707076661,133.579063358663,-0.0008067790910698,17.710135821505,4.78173667180636,1
12.0,-0.0103997856080005,3294.58840085785,-0.0028079421141601,44.286076971231,11.9572407822324,0
12.0,0.0149582628845379,71.5522245581454,0.0040387309788252,44.4954812505745,12.0137799376551,1
12.0,-0.0049991968794881,1836.51561591676,-0.0013497831574618,44.646226063455,12.0544810371328,0
8.4,0.0043843395468984,12.8136355749475,0.0011837716776625,31.2379025232376,8.43423368127415,1
12.0,-0.0149816583888854,4135.17871447686,-0.004045047764999,44.4317960703482,11.996584938994,0
12.0,0.0146791953760336,895.402239120782,0.003963382751529,44.2956447011864,11.9598240693203,0
8.4,-0.0072911164466117,173.961919264539,-0.0019686014405851,30.9999832876301,8.36999548766012,1
12.0,-0.0080993219585253,356.773342404524,-0.0021868169288018,44.387792673908,11.9847040219552,1
12.0,-0.0099754957215425,12.2088884226993,-0.0026933838448165,44.3373955846366,11.9710968078519,1
12.0,0.0042317768076468,3896.71578401752,0.0011425797380646,44.645968272291,12.0544114335186,0
12.0,-0.0103997856079935,682.018068664212,-0.0028079421141582,44.2860769712309,11.9572407822323,0
